Subject,Position,Session,A_x,A_y,A_z,G_x,G_y,G_z,C_1,Workout
1,leg,1,0.571207,0.501124,0.747075,0.499661,0.484069,0.49968,0.471581,ArmCurl
1,leg,1,0.561679,0.503644,0.744756,0.499782,0.470521,0.500239,0.487758,ArmCurl
1,leg,1,0.543499,0.501085,0.745996,0.500215,0.459314,0.500092,0.519455,ArmCurl
1,leg,1,0.524855,0.498976,0.745712,0.499635,0.452633,0.499958,0.499608,ArmCurl
1,leg,1,0.50077,0.500377,0.746207,0.499861,0.449902,0.500057,0.495002,ArmCurl
1,leg,1,0.479441,0.497735,0.747478,0.500072,0.452682,0.499722,0.490992,ArmCurl
1,leg,1,0.455842,0.500364,0.746631,0.499844,0.458821,0.500396,0.500742,ArmCurl
1,leg,1,0.439627,0.499411,0.744504,0.49971,0.470688,0.500216,0.484506,ArmCurl
1,leg,1,0.427438,0.500365,0.745484,0.499789,0.484672,0.500078,0.50563,ArmCurl
1,leg,1,0.424445,0.498445,0.745405,0.499946,0.500065,0.499614,0.489025,ArmCurl
1,leg,1,0.429642,0.499614,0.747549,0.500227,0.515731,0.500065,0.50828,ArmCurl
1,leg,1,0.441068,0.498985,0.743456,0.500298,0.529428,0.499914,0.517987,ArmCurl
1,leg,1,0.455325,0.499666,0.746001,0.500276,0.540962,0.500173,0.528269,ArmCurl
1,leg,1,0.477857,0.503288,0.74525,0.49961,0.547572,0.500343,0.482778,ArmCurl
1,leg,1,0.501731,0.500276,0.7457,0.500031,0.550389,0.500173,0.499244,ArmCurl
1,leg,1,0.520351,0.501282,0.745726,0.50026,0.547539,0.500359,0.505233,ArmCurl
1,leg,1,0.54353,0.501133,0.743441,0.499891,0.540573,0.500154,0.518298,ArmCurl
1,leg,1,0.5612,0.499941,0.744422,0.500046,0.529765,0.499849,0.520998,ArmCurl
1,leg,1,0.570933,0.50034,0.74384,0.499679,0.515782,0.499889,0.533255,ArmCurl
1,leg,1,0.575122,0.500228,0.744272,0.500226,0.500386,0.500241,0.497264,ArmCurl
1,leg,1,0.570965,0.499329,0.74416,0.500066,0.48479,0.49968,0.460986,ArmCurl
1,leg,1,0.562085,0.496666,0.74455,0.500056,0.470404,0.500219,0.521418,ArmCurl
1,leg,1,0.543758,0.498202,0.74466,0.500241,0.459001,0.500008,0.532071,ArmCurl
1,leg,1,0.520954,0.501381,0.744291,0.500444,0.451982,0.49979,0.503078,ArmCurl
1,leg,1,0.501006,0.500657,0.744668,0.49976,0.450213,0.499764,0.494925,ArmCurl
1,leg,1,0.477265,0.500642,0.744807,0.500256,0.452436,0.499949,0.496846,ArmCurl
1,leg,1,0.458142,0.499006,0.744767,0.499766,0.45956,0.500092,0.501613,ArmCurl
1,leg,1,0.439475,0.500667,0.746668,0.499686,0.470598,0.499886,0.532897,ArmCurl
1,leg,1,0.428857,0.497988,0.7451,0.499842,0.485001,0.50003,0.528356,ArmCurl
1,leg,1,0.424466,0.497747,0.743651,0.500014,0.49988,0.500053,0.492599,ArmCurl
1,leg,1,0.428866,0.498925,0.742712,0.500016,0.515124,0.500039,0.531764,ArmCurl
1,leg,1,0.43965,0.500035,0.743747,0.500064,0.529304,0.500102,0.510972,ArmCurl
1,leg,1,0.453826,0.500101,0.743138,0.500061,0.540246,0.500205,0.494821,ArmCurl
1,leg,1,0.477203,0.499584,0.744767,0.500097,0.547369,0.50012,0.501905,ArmCurl
1,leg,1,0.500772,0.497383,0.745793,0.499679,0.54971,0.499833,0.519771,ArmCurl
1,leg,1,0.522832,0.497891,0.745448,0.500164,0.547722,0.499425,0.508491,ArmCurl
1,leg,1,0.542569,0.500434,0.740939,0.499945,0.540054,0.500287,0.50221,ArmCurl
1,leg,1,0.560095,0.498687,0.745697,0.500377,0.529553,0.500014,0.493448,ArmCurl
1,leg,1,0.569213,0.49993,0.746365,0.500303,0.515507,0.500005,0.489838,ArmCurl
1,leg,1,0.573628,0.499676,0.745084,0.50018,0.499937,0.500097,0.477832,ArmCurl
1,leg,1,0.5722,0.500008,0.746503,0.499604,0.484601,0.500019,0.483863,ArmCurl
1,leg,1,0.562764,0.49968,0.745922,0.499914,0.470546,0.500177,0.489285,ArmCurl
1,leg,1,0.544845,0.498223,0.746521,0.500101,0.459471,0.499727,0.46527,ArmCurl
1,leg,1,0.524188,0.500814,0.744721,0.499728,0.45226,0.499898,0.493586,ArmCurl
1,leg,1,0.500755,0.499444,0.745119,0.500035,0.449611,0.499736,0.522045,ArmCurl
1,leg,1,0.476849,0.499227,0.745482,0.499737,0.452888,0.500216,0.491699,ArmCurl
1,leg,1,0.456678,0.50114,0.744599,0.499825,0.459741,0.50024,0.490591,ArmCurl
1,leg,1,0.438879,0.49848,0.745842,0.500071,0.470998,0.500205,0.49989,ArmCurl
1,leg,1,0.429521,0.500796,0.746566,0.500355,0.484722,0.49974,0.509529,ArmCurl
1,leg,1,0.424917,0.501708,0.747055,0.500117,0.499752,0.500127,0.49928,ArmCurl
1,leg,1,0.42831,0.500225,0.74547,0.499271,0.515187,0.499743,0.497197,ArmCurl
1,leg,1,0.439374,0.499284,0.746577,0.499972,0.529217,0.499861,0.500878,ArmCurl
1,leg,1,0.455682,0.498736,0.745552,0.500004,0.540611,0.49983,0.460328,ArmCurl
1,leg,1,0.475544,0.499957,0.742739,0.499409,0.547741,0.499898,0.507137,ArmCurl
1,leg,1,0.497589,0.499962,0.746565,0.499802,0.550394,0.500149,0.504324,ArmCurl
1,leg,1,0.524016,0.500603,0.745805,0.499678,0.547157,0.499441,0.478802,ArmCurl
1,leg,1,0.542785,0.500133,0.742577,0.499965,0.540195,0.500084,0.517415,ArmCurl
1,leg,1,0.559495,0.499398,0.743168,0.500203,0.529168,0.49988,0.523214,ArmCurl
1,leg,1,0.569939,0.50117,0.745302,0.500161,0.515496,0.500376,0.543688,ArmCurl
1,leg,1,0.573714,0.500754,0.745293,0.499979,0.500172,0.500017,0.502255,ArmCurl
1,leg,1,0.57168,0.498872,0.743648,0.500148,0.484363,0.499604,0.467498,ArmCurl
1,leg,1,0.559755,0.497947,0.746453,0.49969,0.470913,0.49973,0.493893,ArmCurl
1,leg,1,0.544506,0.500318,0.744803,0.499823,0.45958,0.500286,0.518904,ArmCurl
1,leg,1,0.524194,0.501076,0.746486,0.49991,0.452249,0.499607,0.463448,ArmCurl
1,leg,1,0.500165,0.499062,0.7467,0.499963,0.449828,0.500377,0.494081,ArmCurl
1,leg,1,0.478711,0.50025,0.74536,0.500259,0.452395,0.500455,0.535233,ArmCurl
1,leg,1,0.456566,0.499263,0.74394,0.499524,0.459473,0.499937,0.533673,ArmCurl
1,leg,1,0.437961,0.500281,0.745484,0.500073,0.470791,0.49979,0.50287,ArmCurl
1,leg,1,0.429729,0.499008,0.747981,0.499918,0.485018,0.499764,0.509487,ArmCurl
1,leg,1,0.425255,0.50188,0.745786,0.500711,0.49984,0.499469,0.489739,ArmCurl
1,leg,1,0.428591,0.498597,0.744119,0.500865,0.515394,0.500098,0.477783,ArmCurl
1,leg,1,0.438323,0.499719,0.747924,0.50052,0.529166,0.50036,0.527844,ArmCurl
1,leg,1,0.457204,0.499929,0.744667,0.499613,0.540457,0.500145,0.502093,ArmCurl
1,leg,1,0.47803,0.499797,0.745088,0.500306,0.547469,0.500066,0.566962,ArmCurl
1,leg,1,0.501276,0.497694,0.742893,0.500313,0.549597,0.500197,0.537486,ArmCurl
1,leg,1,0.524062,0.498591,0.744409,0.499854,0.547748,0.500221,0.543354,ArmCurl
1,leg,1,0.544163,0.499672,0.746615,0.49982,0.540137,0.500032,0.511655,ArmCurl
1,leg,1,0.562338,0.500865,0.74367,0.499948,0.529187,0.499956,0.492879,ArmCurl
1,leg,1,0.570774,0.499402,0.743921,0.500145,0.515305,0.49958,0.521554,ArmCurl
1,leg,1,0.575596,0.499497,0.744153,0.50018,0.500139,0.500362,0.513017,ArmCurl
1,leg,1,0.571567,0.499504,0.744382,0.49983,0.484489,0.500412,0.574757,ArmCurl
1,leg,1,0.560244,0.499192,0.744534,0.499222,0.470584,0.49994,0.503197,ArmCurl
1,leg,1,0.543624,0.498512,0.743942,0.500005,0.459702,0.500406,0.51751,ArmCurl
1,leg,1,0.523107,0.500812,0.745846,0.49995,0.452087,0.500292,0.481577,ArmCurl
1,leg,1,0.499918,0.501098,0.743818,0.499887,0.450037,0.49973,0.522181,ArmCurl
1,leg,1,0.47731,0.500677,0.743797,0.499824,0.452419,0.499928,0.461656,ArmCurl
1,leg,1,0.45638,0.500015,0.742209,0.500009,0.459047,0.500112,0.490567,ArmCurl
1,leg,1,0.44021,0.499914,0.744977,0.500312,0.470713,0.500315,0.495857,ArmCurl
1,leg,1,0.428792,0.501908,0.744155,0.499795,0.484584,0.499957,0.510261,ArmCurl
1,leg,1,0.427044,0.499654,0.74531,0.499988,0.499659,0.499581,0.509652,ArmCurl
1,leg,1,0.430674,0.500872,0.744017,0.500011,0.515371,0.499947,0.513052,ArmCurl
1,leg,1,0.439951,0.499414,0.745452,0.50015,0.529104,0.500235,0.480871,ArmCurl
1,leg,1,0.455728,0.499424,0.743424,0.499876,0.540719,0.50019,0.503381,ArmCurl
1,leg,1,0.477467,0.501523,0.746763,0.499846,0.547316,0.500219,0.511555,ArmCurl
1,leg,1,0.500209,0.498595,0.744483,0.500049,0.55005,0.499925,0.494455,ArmCurl
1,leg,1,0.522193,0.497933,0.745636,0.500065,0.54779,0.500235,0.463741,ArmCurl
1,leg,1,0.546098,0.498095,0.742879,0.499907,0.540585,0.499953,0.476705,ArmCurl
1,leg,1,0.560221,0.499393,0.746695,0.500036,0.529516,0.500312,0.507886,ArmCurl
1,leg,1,0.572396,0.497896,0.745985,0.499343,0.515306,0.499718,0.536616,ArmCurl
1,leg,1,0.575128,0.499207,0.744795,0.499884,0.500139,0.500265,0.527404,ArmCurl
1,leg,1,0.567566,0.500149,0.744949,0.500358,0.484519,0.499491,0.505071,ArmCurl
1,leg,1,0.561848,0.500391,0.745554,0.499312,0.470505,0.500076,0.495732,ArmCurl
1,leg,1,0.54444,0.50076,0.743407,0.500025,0.459506,0.500011,0.517572,ArmCurl
1,leg,1,0.524159,0.50282,0.745176,0.499734,0.452373,0.500147,0.514014,ArmCurl
1,leg,1,0.499357,0.501236,0.745003,0.500201,0.450101,0.500187,0.513593,ArmCurl
1,leg,1,0.476515,0.498791,0.745301,0.500145,0.452458,0.500264,0.522964,ArmCurl
1,leg,1,0.455046,0.501669,0.745856,0.500229,0.459166,0.500175,0.490131,ArmCurl
1,leg,1,0.439321,0.499447,0.746565,0.49989,0.470485,0.50007,0.520705,ArmCurl
1,leg,1,0.428257,0.501879,0.744653,0.499814,0.484229,0.500219,0.497832,ArmCurl
1,leg,1,0.426102,0.498017,0.746817,0.499921,0.500043,0.500033,0.522447,ArmCurl
1,leg,1,0.427995,0.498874,0.745295,0.500388,0.515688,0.500258,0.488338,ArmCurl
1,leg,1,0.43904,0.500696,0.745817,0.500209,0.529528,0.500045,0.475492,ArmCurl
1,leg,1,0.457211,0.499901,0.744053,0.500242,0.540996,0.499721,0.513839,ArmCurl
1,leg,1,0.474909,0.501551,0.744364,0.499926,0.548192,0.499752,0.513484,ArmCurl
1,leg,1,0.497447,0.498637,0.743471,0.499567,0.550144,0.499718,0.450551,ArmCurl
1,leg,1,0.523778,0.5006,0.744512,0.500022,0.547812,0.49995,0.483975,ArmCurl
1,leg,1,0.543541,0.499985,0.745845,0.500502,0.540199,0.49989,0.493074,ArmCurl
1,leg,1,0.560464,0.501808,0.747101,0.499682,0.529955,0.499602,0.496487,ArmCurl
1,leg,1,0.572272,0.500225,0.748068,0.499899,0.515699,0.499907,0.52036,ArmCurl
1,leg,1,0.575105,0.500149,0.74605,0.4996,0.500215,0.499907,0.476912,ArmCurl
1,leg,1,0.571449,0.502878,0.743085,0.500135,0.484731,0.499694,0.513654,ArmCurl
1,leg,1,0.560578,0.500299,0.746139,0.499927,0.470823,0.500308,0.481922,ArmCurl
1,leg,1,0.546238,0.500262,0.745105,0.50003,0.459204,0.499722,0.493038,ArmCurl
1,leg,1,0.524535,0.49943,0.743289,0.499578,0.452762,0.499815,0.467411,ArmCurl
1,leg,1,0.499177,0.500376,0.745556,0.499835,0.450073,0.500233,0.493413,ArmCurl
1,leg,1,0.475475,0.502506,0.745817,0.49996,0.452843,0.499964,0.517843,ArmCurl
1,leg,1,0.456533,0.500602,0.746269,0.499744,0.459744,0.500053,0.502841,ArmCurl
1,leg,1,0.438894,0.498869,0.747389,0.499892,0.470787,0.499584,0.505649,ArmCurl
1,leg,1,0.428818,0.501217,0.744073,0.500123,0.484594,0.500422,0.493336,ArmCurl
1,leg,1,0.424509,0.500078,0.744355,0.500007,0.499288,0.499841,0.492137,ArmCurl
1,leg,1,0.428052,0.499605,0.746349,0.499146,0.515706,0.499703,0.511038,ArmCurl
1,leg,1,0.439127,0.50042,0.74407,0.499984,0.53001,0.499825,0.492632,ArmCurl
1,leg,1,0.457679,0.497664,0.744949,0.499866,0.540467,0.500319,0.519202,ArmCurl
1,leg,1,0.476495,0.500867,0.744809,0.499951,0.54735,0.499636,0.508552,ArmCurl
1,leg,1,0.499967,0.50193,0.747098,0.49975,0.549853,0.499668,0.528942,ArmCurl
1,leg,1,0.52244,0.499676,0.74659,0.500236,0.547417,0.499871,0.453048,ArmCurl
1,leg,1,0.544437,0.499445,0.744484,0.500001,0.540781,0.500022,0.521283,ArmCurl
1,leg,1,0.561385,0.501398,0.745039,0.500156,0.52937,0.500185,0.488889,ArmCurl
1,leg,1,0.572603,0.499518,0.7442,0.500026,0.515611,0.49969,0.50298,ArmCurl
1,leg,1,0.577103,0.501058,0.745866,0.499451,0.499648,0.500391,0.471866,ArmCurl
1,leg,1,0.573262,0.4997,0.743537,0.499856,0.484932,0.500034,0.51159,ArmCurl
1,leg,1,0.560841,0.498592,0.742693,0.50022,0.47079,0.49957,0.531431,ArmCurl
1,leg,1,0.543603,0.498668,0.74601,0.499756,0.459555,0.499828,0.495868,ArmCurl
1,leg,1,0.524595,0.499563,0.745614,0.4995,0.452292,0.4999,0.467397,ArmCurl
1,leg,1,0.500423,0.501879,0.746207,0.500218,0.450052,0.499863,0.489833,ArmCurl
1,leg,1,0.476311,0.500527,0.745798,0.500427,0.452502,0.499994,0.498785,ArmCurl
1,leg,1,0.45499,0.498794,0.745206,0.499991,0.459789,0.500246,0.475429,ArmCurl
1,leg,1,0.440152,0.501422,0.744429,0.499931,0.469862,0.500119,0.472651,ArmCurl
1,leg,1,0.429128,0.499856,0.745208,0.499946,0.484622,0.500732,0.515237,ArmCurl
1,leg,1,0.42313,0.499713,0.747075,0.499957,0.499873,0.500195,0.491825,ArmCurl
1,leg,1,0.430124,0.500489,0.746159,0.499839,0.515278,0.499792,0.504642,ArmCurl
1,leg,1,0.439281,0.501235,0.745194,0.499748,0.529524,0.50046,0.487784,ArmCurl
1,leg,1,0.453759,0.499426,0.744674,0.499853,0.540238,0.499479,0.508829,ArmCurl
1,leg,1,0.476247,0.497355,0.743166,0.500262,0.547682,0.499701,0.514223,ArmCurl
1,leg,1,0.498209,0.500903,0.743059,0.499923,0.549859,0.500104,0.496306,ArmCurl
1,leg,1,0.519519,0.500717,0.744462,0.500323,0.547933,0.499755,0.503264,ArmCurl
1,leg,1,0.543198,0.498863,0.746535,0.500449,0.540311,0.499665,0.471056,ArmCurl
1,leg,1,0.56119,0.500947,0.744368,0.500433,0.529641,0.500319,0.495603,ArmCurl
1,leg,1,0.569948,0.498932,0.745981,0.499897,0.515323,0.499285,0.487396,ArmCurl
1,leg,1,0.574878,0.498799,0.744963,0.49996,0.500208,0.499748,0.496231,ArmCurl
1,leg,1,0.5704,0.499912,0.744277,0.500398,0.484636,0.499977,0.490033,ArmCurl
1,leg,1,0.559682,0.498324,0.747624,0.499818,0.47048,0.499862,0.462875,ArmCurl
1,leg,1,0.543675,0.498332,0.744772,0.499612,0.459288,0.499997,0.515601,ArmCurl
1,leg,1,0.525014,0.503128,0.744068,0.500031,0.452683,0.499465,0.517006,ArmCurl
1,leg,1,0.502315,0.499238,0.745764,0.50028,0.450411,0.499483,0.468158,ArmCurl
1,leg,1,0.478766,0.498247,0.744878,0.500109,0.452484,0.499596,0.461699,ArmCurl
1,leg,1,0.455395,0.500369,0.747546,0.499892,0.459817,0.499861,0.503872,ArmCurl
1,leg,1,0.438288,0.500473,0.745018,0.499908,0.470784,0.500033,0.503992,ArmCurl
1,leg,1,0.427554,0.501539,0.744331,0.499748,0.484082,0.500403,0.46156,ArmCurl
1,leg,1,0.425941,0.498993,0.744727,0.500616,0.499736,0.500022,0.473675,ArmCurl
1,leg,1,0.429935,0.499847,0.746397,0.50048,0.515455,0.499652,0.516251,ArmCurl
1,leg,1,0.437118,0.501754,0.744311,0.499965,0.529068,0.500251,0.498703,ArmCurl
1,leg,1,0.455444,0.497713,0.74449,0.500085,0.540204,0.500021,0.498559,ArmCurl
1,leg,1,0.477834,0.49724,0.745612,0.500105,0.547387,0.499995,0.48527,ArmCurl
1,leg,1,0.500417,0.49998,0.745277,0.499905,0.550087,0.500298,0.490775,ArmCurl
1,leg,1,0.523119,0.500077,0.745768,0.500076,0.547887,0.500597,0.519079,ArmCurl
1,leg,1,0.543558,0.499141,0.745141,0.500118,0.540386,0.499626,0.552224,ArmCurl
1,leg,1,0.560022,0.499147,0.745342,0.499684,0.529481,0.499796,0.532955,ArmCurl
1,leg,1,0.569828,0.500137,0.745319,0.499828,0.515104,0.499958,0.489327,ArmCurl
1,leg,1,0.575691,0.503579,0.746325,0.500042,0.499806,0.50008,0.497085,ArmCurl
1,leg,1,0.57097,0.50083,0.743522,0.500029,0.484781,0.499911,0.524516,ArmCurl
1,leg,1,0.561616,0.501699,0.743413,0.500046,0.470593,0.499602,0.524099,ArmCurl
1,leg,1,0.542209,0.499831,0.746095,0.500133,0.459893,0.499922,0.496362,ArmCurl
1,leg,1,0.523199,0.500901,0.747641,0.500029,0.452559,0.500264,0.480455,ArmCurl
1,leg,1,0.500238,0.500885,0.744216,0.499876,0.449819,0.499682,0.485114,ArmCurl
1,leg,1,0.476521,0.500266,0.744355,0.499952,0.452654,0.499893,0.52078,ArmCurl
1,leg,1,0.454994,0.499829,0.745275,0.49999,0.45955,0.50023,0.485739,ArmCurl
1,leg,1,0.439834,0.500971,0.74572,0.499896,0.470762,0.499945,0.536494,ArmCurl
1,leg,1,0.428233,0.50023,0.746943,0.500212,0.484937,0.499976,0.519371,ArmCurl
1,leg,1,0.427768,0.501415,0.7442,0.500256,0.499915,0.49992,0.503984,ArmCurl
1,leg,1,0.42638,0.500192,0.745193,0.500686,0.515102,0.500251,0.4669,ArmCurl
1,leg,1,0.437235,0.500235,0.74422,0.500584,0.529148,0.500045,0.498942,ArmCurl
1,leg,1,0.457571,0.50071,0.74612,0.499627,0.540772,0.500013,0.530731,ArmCurl
1,leg,1,0.476016,0.500396,0.744664,0.500109,0.547636,0.500184,0.499631,ArmCurl
1,leg,1,0.500318,0.500128,0.748454,0.500295,0.550054,0.499642,0.488783,ArmCurl
1,leg,1,0.522323,0.500298,0.744996,0.500101,0.547407,0.49964,0.503524,ArmCurl
1,leg,1,0.544849,0.498348,0.745635,0.500032,0.54054,0.499691,0.501617,ArmCurl
1,leg,1,0.563421,0.499489,0.746197,0.499601,0.529326,0.500103,0.542299,ArmCurl
1,leg,1,0.571089,0.501153,0.745257,0.500028,0.515288,0.500171,0.478375,ArmCurl
1,leg,1,0.574539,0.498952,0.745572,0.499706,0.500151,0.500377,0.498945,ArmCurl
1,leg,1,0.570902,0.500268,0.744706,0.499807,0.484624,0.499667,0.510105,ArmCurl
1,leg,1,0.55913,0.500729,0.746843,0.500107,0.470744,0.500107,0.472373,ArmCurl
1,leg,1,0.542614,0.499405,0.745429,0.500528,0.459426,0.500495,0.478357,ArmCurl
1,leg,1,0.522353,0.501591,0.744611,0.500419,0.452444,0.500131,0.53336,ArmCurl
1,leg,1,0.499129,0.500008,0.743787,0.49979,0.449866,0.500039,0.497334,ArmCurl
1,leg,1,0.477544,0.499397,0.743805,0.500535,0.452543,0.499953,0.534093,ArmCurl
1,leg,1,0.454678,0.498982,0.748691,0.500028,0.45952,0.499292,0.49479,ArmCurl
1,leg,1,0.440376,0.499864,0.744121,0.500404,0.47047,0.499862,0.516441,ArmCurl
1,leg,1,0.427005,0.498202,0.743812,0.499902,0.484448,0.499595,0.519763,ArmCurl
1,leg,1,0.425939,0.50243,0.745137,0.500608,0.499757,0.499797,0.499337,ArmCurl
1,leg,1,0.427897,0.500277,0.745775,0.50011,0.515529,0.49935,0.481691,ArmCurl
1,leg,1,0.438102,0.499378,0.74673,0.499891,0.528966,0.499875,0.493055,ArmCurl
1,leg,1,0.457453,0.499801,0.745286,0.500205,0.540712,0.500052,0.534628,ArmCurl
1,leg,1,0.476786,0.498958,0.747424,0.499829,0.547495,0.500112,0.486993,ArmCurl
1,leg,1,0.500992,0.500919,0.746173,0.500137,0.55031,0.500176,0.487932,ArmCurl
1,leg,1,0.522918,0.501827,0.746861,0.500204,0.547489,0.499873,0.479034,ArmCurl
1,leg,1,0.544431,0.500306,0.746714,0.500214,0.540679,0.499695,0.506473,ArmCurl
1,leg,1,0.561205,0.49825,0.745977,0.500134,0.528985,0.49984,0.510932,ArmCurl
1,leg,1,0.571613,0.500134,0.745552,0.500209,0.515308,0.500311,0.512012,ArmCurl
1,leg,1,0.574741,0.50083,0.743949,0.500074,0.499958,0.50035,0.452106,ArmCurl
1,leg,1,0.569315,0.499513,0.746134,0.499954,0.484536,0.499556,0.513816,ArmCurl
1,leg,1,0.56052,0.501144,0.745454,0.500214,0.471331,0.500078,0.493828,ArmCurl
1,leg,1,0.546005,0.496688,0.748058,0.499714,0.459049,0.499764,0.526463,ArmCurl
1,leg,1,0.523546,0.501058,0.745819,0.500247,0.452447,0.499865,0.489033,ArmCurl
1,leg,1,0.501395,0.500545,0.746488,0.500438,0.449985,0.50017,0.536388,ArmCurl
1,leg,1,0.477603,0.500101,0.747842,0.500217,0.452967,0.500674,0.503793,ArmCurl
1,leg,1,0.457197,0.500104,0.745501,0.49956,0.45969,0.499963,0.49,ArmCurl
1,leg,1,0.437412,0.502019,0.745601,0.499783,0.470534,0.500164,0.512012,ArmCurl
1,leg,1,0.428399,0.500023,0.744379,0.500052,0.484577,0.499549,0.480993,ArmCurl
1,leg,1,0.42388,0.497573,0.745791,0.499864,0.500149,0.500356,0.513471,ArmCurl
1,leg,1,0.429547,0.500086,0.745537,0.50025,0.515715,0.500023,0.489963,ArmCurl
1,leg,1,0.441948,0.49844,0.744388,0.50015,0.529435,0.499995,0.46876,ArmCurl
1,leg,1,0.458101,0.499421,0.745974,0.500364,0.540595,0.500013,0.527195,ArmCurl
1,leg,1,0.478096,0.501906,0.742477,0.499593,0.547904,0.499976,0.478185,ArmCurl
1,leg,1,0.501245,0.502633,0.745634,0.500046,0.549662,0.49981,0.504996,ArmCurl
1,leg,1,0.523674,0.500686,0.744248,0.50001,0.547474,0.500028,0.491006,ArmCurl
1,leg,1,0.544151,0.498368,0.746513,0.499737,0.540261,0.499982,0.558786,ArmCurl
1,leg,1,0.559902,0.50073,0.743778,0.499784,0.529568,0.499935,0.479401,ArmCurl
1,leg,1,0.570557,0.499894,0.745599,0.499906,0.515341,0.500027,0.538234,ArmCurl
1,leg,1,0.574829,0.500829,0.746877,0.499879,0.50023,0.500194,0.457568,ArmCurl
1,leg,1,0.572593,0.500081,0.745846,0.500336,0.48459,0.50012,0.447319,ArmCurl
1,leg,1,0.55953,0.501286,0.744976,0.500057,0.470233,0.500171,0.492648,ArmCurl
1,leg,1,0.543315,0.498914,0.743279,0.499962,0.459442,0.500172,0.522211,ArmCurl
1,leg,1,0.524246,0.498937,0.747374,0.500036,0.452432,0.500195,0.486047,ArmCurl
1,leg,1,0.501462,0.498749,0.746287,0.499371,0.449977,0.500112,0.508844,ArmCurl
1,leg,1,0.475066,0.4996,0.744005,0.500266,0.452573,0.499687,0.467302,ArmCurl
1,leg,1,0.45655,0.499333,0.745901,0.49996,0.459592,0.500086,0.554255,ArmCurl
1,leg,1,0.437298,0.501133,0.744393,0.499842,0.470251,0.499836,0.525468,ArmCurl
1,leg,1,0.428078,0.502513,0.745551,0.499835,0.484178,0.499576,0.482513,ArmCurl
1,leg,1,0.425238,0.500604,0.745967,0.499987,0.500285,0.499954,0.507974,ArmCurl
1,leg,1,0.430255,0.500391,0.745028,0.500185,0.515059,0.500368,0.538567,ArmCurl
1,leg,1,0.440027,0.500063,0.744353,0.50031,0.529302,0.49987,0.464275,ArmCurl
1,leg,1,0.455749,0.499666,0.744918,0.499894,0.540317,0.4997,0.497335,ArmCurl
1,leg,1,0.478555,0.498842,0.744327,0.499703,0.547545,0.499709,0.487802,ArmCurl
1,leg,1,0.500442,0.501137,0.743436,0.499891,0.550438,0.500071,0.506703,ArmCurl
1,leg,1,0.52378,0.499912,0.744966,0.499825,0.547672,0.499728,0.481642,ArmCurl
1,leg,1,0.544161,0.500784,0.742924,0.500088,0.540726,0.500031,0.515063,ArmCurl
1,leg,1,0.559002,0.502221,0.74373,0.500617,0.529652,0.499827,0.498506,ArmCurl
1,leg,1,0.573435,0.499123,0.745726,0.500118,0.515473,0.499496,0.501837,ArmCurl
1,leg,1,0.573971,0.500681,0.743753,0.500263,0.499809,0.500194,0.478206,ArmCurl
1,leg,1,0.570372,0.500008,0.745734,0.499939,0.484817,0.499611,0.492508,ArmCurl
1,leg,1,0.558408,0.499086,0.743678,0.500365,0.47043,0.499687,0.506415,ArmCurl
1,leg,1,0.544258,0.498841,0.744975,0.500386,0.459385,0.500129,0.488378,ArmCurl
1,leg,1,0.522755,0.500146,0.745309,0.499715,0.452494,0.500489,0.513832,ArmCurl
1,leg,1,0.500993,0.501021,0.747322,0.500028,0.450133,0.499804,0.504104,ArmCurl
1,leg,1,0.47605,0.50036,0.74492,0.50009,0.4523,0.499634,0.467499,ArmCurl
1,leg,1,0.454546,0.499791,0.7464,0.499992,0.459327,0.499667,0.515227,ArmCurl
1,leg,1,0.441859,0.499876,0.74379,0.500152,0.470506,0.500083,0.449201,ArmCurl
1,leg,1,0.430442,0.500278,0.744184,0.500226,0.484956,0.499919,0.505244,ArmCurl
1,leg,1,0.423456,0.50028,0.745193,0.500399,0.499839,0.499952,0.495323,ArmCurl
1,leg,1,0.429153,0.500712,0.742408,0.500475,0.515434,0.499999,0.496396,ArmCurl
1,leg,1,0.436557,0.500595,0.742171,0.499867,0.529088,0.500027,0.537795,ArmCurl
1,leg,1,0.457188,0.500627,0.745753,0.500227,0.540828,0.49987,0.493977,ArmCurl
1,leg,1,0.477364,0.500392,0.745074,0.500225,0.547525,0.499948,0.509138,ArmCurl
1,leg,1,0.497813,0.49651,0.746045,0.500008,0.499851,0.499662,0.508808,Null
1,leg,1,0.499682,0.499558,0.745413,0.500047,0.499547,0.499745,0.550137,Null
